Book_name,Price,Availability,UPC,Genre,Image_URL,Book_URL
Candide,,In stock (4 available),2798974abc8a58a8,Classics,https://books.toscrape.com/media/cache/e7/7d/e77d917c495e649216225bd47e006482.jpg,https://books.toscrape.com/catalogue/candide_316/index.html
Twenties Girl,,In stock (3 available),8ebad30219b8679c,Womens Fiction,https://books.toscrape.com/media/cache/49/ec/49ec020f1dfa44313313495b809f74f1.jpg,https://books.toscrape.com/catalogue/twenties-girl_292/index.html
Can You Keep a Secret?,,In stock (4 available),0812f54c93d726ce,Womens Fiction,https://books.toscrape.com/media/cache/e1/24/e124fe015a3ffa6857eb35c39e89cd61.jpg,https://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html
The Undomestic Goddess,,In stock (3 available),813cff2aefa5d1f0,Womens Fiction,https://books.toscrape.com/media/cache/e3/e9/e3e95f631eb64252324768ce795b50d7.jpg,https://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html
The Nanny Diaries (Nanny #1),,In stock (3 available),6263c1d2997b8ce0,Womens Fiction,https://books.toscrape.com/media/cache/e3/4e/e34e69942bf1327c602ef9754d02a022.jpg,https://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html
The Devil Wears Prada (The Devil Wears Prada #1),,In stock (3 available),a6ab0cb7106a67f2,Womens Fiction,https://books.toscrape.com/media/cache/21/ac/21acb843702d1448519cc8bf0d5da728.jpg,https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html
Something Borrowed (Darcy & Rachel #1),,In stock (3 available),ac27ab4bcd9c492e,Womens Fiction,https://books.toscrape.com/media/cache/82/ed/82ed95c8c6c3ee6171fe3b55d766a9ec.jpg,https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html
The Invention of Wings,,In stock (6 available),e6635f5b0a2c78db,Historical Fiction,https://books.toscrape.com/media/cache/7a/b0/7ab00e6956f540bfe0018656d5bfe1e4.jpg,https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html
The House by the Lake,,In stock (15 available),9287e238d7c3b06e,Historical Fiction,https://books.toscrape.com/media/cache/46/a2/46a2c968bfccf1979cc5576085eec6dd.jpg,https://books.toscrape.com/catalogue/the-house-by-the-lake_846/index.html
The Marriage of Opposites,,In stock (14 available),52cf2a5933ec5d8f,Historical Fiction,https://books.toscrape.com/media/cache/33/8e/338e196723f3fb10d5c6990fe54be61d.jpg,https://books.toscrape.com/catalogue/the-marriage-of-opposites_759/index.html
Mrs. Houdini,,In stock (15 available),a40723994f715420,Historical Fiction,https://books.toscrape.com/media/cache/b4/45/b445dbc81ca3aff1321a6bf0d0fa231d.jpg,https://books.toscrape.com/catalogue/mrs-houdini_821/index.html
Glory over Everything: Beyond The Kitchen House,,In stock (14 available),de4b403cb629a29f,Historical Fiction,https://books.toscrape.com/media/cache/06/ac/06ac98df817412ce2419c4509fa98c80.jpg,https://books.toscrape.com/catalogue/glory-over-everything-beyond-the-kitchen-house_696/index.html
"Love, Lies and Spies",,In stock (12 available),9546d537fbf99eb6,Historical Fiction,https://books.toscrape.com/media/cache/5c/19/5c19785278eaa6bf984ce6659847abc3.jpg,https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html
The Secret Garden,,In stock (5 available),abbb492978ff656d,Classics,https://books.toscrape.com/media/cache/f1/78/f17805e88aed31aae352ab250b2a379d.jpg,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html
The Stand,,In stock (3 available),49f24193f0b961e6,Horror,https://books.toscrape.com/media/cache/f9/8b/f98bdf42af5e223bc0f6ea6bd0a48a53.jpg,https://books.toscrape.com/catalogue/the-stand_282/index.html
Night Shift (Night Shift #1-20),,In stock (4 available),869d20b3b8128230,Horror,https://books.toscrape.com/media/cache/b8/84/b8843e0c3fbadb1682b095c99eda7f7a.jpg,https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html
I am a Hero Omnibus Volume 1,,In stock (16 available),1c89ae5bb804e4de,Sequential Art,https://books.toscrape.com/media/cache/f7/4d/f74db5141becf01083abc03c078f4922.jpg,https://books.toscrape.com/catalogue/i-am-a-hero-omnibus-volume-1_898/index.html
Misery,,In stock (4 available),81d4191030b9704b,Horror,https://books.toscrape.com/media/cache/cc/fb/ccfb8bb0f63377a67fb0a39d513f6cab.jpg,https://books.toscrape.com/catalogue/misery_332/index.html
Needful Things,,In stock (4 available),70b585c9d0f15725,Horror,https://books.toscrape.com/media/cache/d2/d8/d2d818d6654086560072fe1d42189636.jpg,https://books.toscrape.com/catalogue/needful-things_334/index.html
"Giant Days, Vol. 2 (Giant Days #5-8)",,In stock (16 available),f2df3bb043a8abb0,Sequential Art,https://books.toscrape.com/media/cache/d0/6f/d06ff4e3b9daf93b18bb21f1af19b5eb.jpg,https://books.toscrape.com/catalogue/giant-days-vol-2-giant-days-5-8_895/index.html
Danganronpa Volume 1,,In stock (16 available),09b6cc87e62c2c58,Sequential Art,https://books.toscrape.com/media/cache/ce/39/ce3942d9a10b6a17805136ace7c140fa.jpg,https://books.toscrape.com/catalogue/danganronpa-volume-1_889/index.html
It,,In stock (4 available),670a2773607d785d,Horror,https://books.toscrape.com/media/cache/f9/40/f9409b5717cc44f29aa444d85ad26bdc.jpg,https://books.toscrape.com/catalogue/it_330/index.html
Will You Won't You Want Me?,,In stock (12 available),077b635ff2afc578,Womens Fiction,https://books.toscrape.com/media/cache/b9/ef/b9efe934eaeb1f51ad31a971188d7bc3.jpg,https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html
"Codename Baboushka, Volume 1: The Conclave of Death",,In stock (16 available),8754c83ab2a7ae71,Sequential Art,https://books.toscrape.com/media/cache/ed/a5/eda54d1bfcdd39488013f7aae1eaf659.jpg,https://books.toscrape.com/catalogue/codename-baboushka-volume-1-the-conclave-of-death_887/index.html
Keep Me Posted,,In stock (11 available),20dc4f1ac5d4fd9c,Womens Fiction,https://books.toscrape.com/media/cache/9c/84/9c845ad6a9d4ecf44d53ac0e3b8f54ae.jpg,https://books.toscrape.com/catalogue/keep-me-posted_594/index.html
Grey (Fifty Shades #4),,In stock (11 available),b5953ca1f8a0b8d7,Womens Fiction,https://books.toscrape.com/media/cache/c8/06/c806501c08d2b2cd72f2362a3da6ab80.jpg,https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html
Meternity,,In stock (7 available),725cd8d23d78cdca,Womens Fiction,https://books.toscrape.com/media/cache/e3/33/e33394096291284ed1f80c5b13c4e1f3.jpg,https://books.toscrape.com/catalogue/meternity_478/index.html
Some Women,,In stock (4 available),31f5bbf4974d29c9,Womens Fiction,https://books.toscrape.com/media/cache/2f/71/2f710e4c53d98e47b73e4d34702a6751.jpg,https://books.toscrape.com/catalogue/some-women_341/index.html
Shopaholic Ties the Knot (Shopaholic #3),,In stock (4 available),38199c5d7da0c0ef,Womens Fiction,https://books.toscrape.com/media/cache/d0/f8/d0f8f438caa5e7adc1c727da4f06ca64.jpg,https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html
Playing with Fire,,In stock (11 available),05a61a3bd8ca4149,Mystery,https://books.toscrape.com/media/cache/09/02/0902666ade8ab8183363e53c108e5069.jpg,https://books.toscrape.com/catalogue/playing-with-fire_602/index.html
What Happened on Beale Street (Secrets of the South Mysteries #2),,In stock (7 available),9735c969c652dd89,Mystery,https://books.toscrape.com/media/cache/2c/68/2c6857eb1c10995c8b9e77a1804f68cd.jpg,https://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html
The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),,In stock (7 available),20789fb17b423c4c,Mystery,https://books.toscrape.com/media/cache/38/a4/38a44ac4f642f4717d865c81ec594529.jpg,https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html
Forever and Forever: The Courtship of Henry Longfellow and Fanny Appleton,,In stock (16 available),9beb96a2300109d7,Historical Fiction,https://books.toscrape.com/media/cache/f9/9e/f99e760b894d10c6e5ed578618918367.jpg,https://books.toscrape.com/catalogue/forever-and-forever-the-courtship-of-henry-longfellow-and-fanny-appleton_894/index.html
A Flight of Arrows (The Pathfinders #2),,In stock (16 available),3a6fb983e2554023,Historical Fiction,https://books.toscrape.com/media/cache/ec/65/ec651ed66822d4b68938afa645b1ece2.jpg,https://books.toscrape.com/catalogue/a-flight-of-arrows-the-pathfinders-2_876/index.html
Delivering the Truth (Quaker Midwife Mystery #1),,In stock (7 available),4e980425468708da,Mystery,https://books.toscrape.com/media/cache/5c/8a/5c8acde540a88aed464ab5c52bafcd83.jpg,https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html
'Salem's Lot,,In stock (4 available),6e9403f00acd6752,Horror,https://books.toscrape.com/media/cache/d3/55/d35568710e773adf06a0bc756a99f66d.jpg,https://books.toscrape.com/catalogue/salems-lot_309/index.html
Camp Midnight,,In stock (16 available),7b599c8bfcdd8d30,Sequential Art,https://books.toscrape.com/media/cache/7a/67/7a671ecf69cdcd2ea9ebe85da1b5585f.jpg,https://books.toscrape.com/catalogue/camp-midnight_886/index.html
"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",,In stock (16 available),460089f796fb3f82,Sequential Art,https://books.toscrape.com/media/cache/67/f8/67f83a06f77d0ff3b06cb8ac04839422.jpg,https://books.toscrape.com/catalogue/lumberjanes-vol-2-friendship-to-the-max-lumberjanes-5-8_907/index.html
orange: The Complete Collection 1 (orange: The Complete Collection #1),,In stock (16 available),11809b1d323b3057,Sequential Art,https://books.toscrape.com/media/cache/33/0b/330bf57e3f2e70548f87d39cb956f7eb.jpg,https://books.toscrape.com/catalogue/orange-the-complete-collection-1-orange-the-complete-collection-1_914/index.html
"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",,In stock (16 available),889139b8e9c4cb36,Sequential Art,https://books.toscrape.com/media/cache/0c/8a/0c8ae80b592bc1b4c555d6b29d1cfa28.jpg,https://books.toscrape.com/catalogue/outcast-vol-1-a-darkness-surrounds-him-outcast-1_915/index.html
"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",,In stock (16 available),b6ee99bcf06fc91f,Sequential Art,https://books.toscrape.com/media/cache/1c/78/1c78cb31ededc4c662857cf65bd1619d.jpg,https://books.toscrape.com/catalogue/lumberjanes-vol-1-beware-the-kitten-holy-lumberjanes-1-4_906/index.html
Doctor Sleep (The Shining #2),,In stock (14 available),bf5de316a5e9a4ab,Horror,https://books.toscrape.com/media/cache/30/05/30053f9d8549febc67059c52fca65744.jpg,https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html
Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),,In stock (16 available),57e5a4d515c8ce44,Sequential Art,https://books.toscrape.com/media/cache/d6/9b/d69b7020c4210e12882ffca0428919a2.jpg,https://books.toscrape.com/catalogue/lumberjanes-vol-3-a-terrible-plan-lumberjanes-9-12_905/index.html
Psycho: Sanitarium (Psycho #1.5),,In stock (12 available),b8d7b3f5c7a95d65,Horror,https://books.toscrape.com/media/cache/91/98/9198cedbd37561f2aa343d3eb04ee703.jpg,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html
Pet Sematary,,In stock (14 available),af58a74e4b2a23a0,Horror,https://books.toscrape.com/media/cache/99/ef/99ef2f3987ee016bdd120a4579ef98f5.jpg,https://books.toscrape.com/catalogue/pet-sematary_726/index.html
The Perfect Play (Play by Play #1),,In stock (4 available),9cc207168a03470d,Romance,https://books.toscrape.com/media/cache/b0/be/b0be8b72b97ba3185f7d55235d0be76f.jpg,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html
A Girl's Guide to Moving On (New Beginnings #2),,In stock (5 available),cf3b86489890b9f2,Romance,https://books.toscrape.com/media/cache/17/94/17940ad8d367ea5f28db57e7fc32dac9.jpg,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html
"Sit, Stay, Love",,In stock (7 available),bd087cf6a846db75,Romance,https://books.toscrape.com/media/cache/48/2c/482c14200688df579ab2ed0fcbddcb86.jpg,https://books.toscrape.com/catalogue/sit-stay-love_486/index.html
Dark Lover (Black Dagger Brotherhood #1),,In stock (4 available),2b69d289279aabfd,Romance,https://books.toscrape.com/media/cache/d8/bd/d8bdea8d4e7db9af8e0cb1b36db448d2.jpg,https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html
Can You Keep a Secret? (Fear Street Relaunch #4),,In stock (12 available),d069086944f2e330,Horror,https://books.toscrape.com/media/cache/03/83/0383a7f9cce4ab8fa1c5db6e69b169c6.jpg,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html
Changing the Game (Play by Play #2),,In stock (4 available),aaebac5fda798b1b,Romance,https://books.toscrape.com/media/cache/7a/6a/7a6a89af2f591d86df6f7c65649463db.jpg,https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html
I Had a Nice Time And Other Lies...: How to find love & sh*t like that,,In stock (15 available),fd8585283fc7d2d7,Womens Fiction,https://books.toscrape.com/media/cache/60/e9/60e9df360fec611b15a1bbb4c28aad22.jpg,https://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html
"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",,In stock (16 available),8d4eefad7a2b3915,Sequential Art,https://books.toscrape.com/media/cache/58/e2/58e2097169e92a95d973da420ce7cc98.jpg,https://books.toscrape.com/catalogue/i-hate-fairyland-vol-1-madly-ever-after-i-hate-fairyland-compilations-1-5_899/index.html
Murder at the 42nd Street Library (Raymond Ambler #1),,In stock (12 available),e7fe3bf2768602cf,Mystery,https://books.toscrape.com/media/cache/19/74/19748437aac103dbdeb1918062728726.jpg,https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html
Most Wanted,,In stock (12 available),c039f5aceb093537,Mystery,https://books.toscrape.com/media/cache/fa/b5/fab5e650b19b76c5f5d1ce3a626376b1.jpg,https://books.toscrape.com/catalogue/most-wanted_623/index.html
Poisonous (Max Revere Novels #3),,In stock (12 available),abdd91e96515a617,Mystery,https://books.toscrape.com/media/cache/8d/52/8d52227d29e03695ef755620078b7815.jpg,https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html
Hide Away (Eve Duncan #20),,In stock (12 available),bddc6fd036eb6279,Mystery,https://books.toscrape.com/media/cache/b2/c5/b2c501b848bccd9cc375771f53c0fb6e.jpg,https://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html
The Widow,,In stock (11 available),6159d8b187831770,Mystery,https://books.toscrape.com/media/cache/e4/37/e43737572b04c7ad28b35f3da29eb8dd.jpg,https://books.toscrape.com/catalogue/the-widow_609/index.html
Red Dragon (Hannibal Lecter #1),,In stock (5 available),e958ae92f328c181,Horror,https://books.toscrape.com/media/cache/4a/ce/4acec5ebebf374e7a84a5d8c74ee5752.jpg,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html
Dracula the Un-Dead,,In stock (5 available),e46b1074b99ac4b6,Horror,https://books.toscrape.com/media/cache/b1/f2/b1f25fa4623b3ee2db6fb6d6e27c6fb5.jpg,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html
Boar Island (Anna Pigeon #19),,In stock (12 available),49b24c6a41b82bd2,Mystery,https://books.toscrape.com/media/cache/91/8c/918c2c95ae90495cdb0371a22b726d82.jpg,https://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html
Naked,,In stock (3 available),54aeeb4610d3ae08,Humor,https://books.toscrape.com/media/cache/80/2b/802b92421a7314b0a6afef8a9754cf5c.jpg,https://books.toscrape.com/catalogue/naked_197/index.html
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",,In stock (3 available),190fbebbf798c31a,Humor,https://books.toscrape.com/media/cache/c4/69/c469440eeffdd84ac3f4b09bd575c548.jpg,https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html
Holidays on Ice,,In stock (3 available),0cb4856be3694a57,Humor,https://books.toscrape.com/media/cache/57/4c/574cbab555bb7d21e50b20267383e45d.jpg,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html
Follow You Home,,In stock (15 available),8585760646e3aa2a,Horror,https://books.toscrape.com/media/cache/bb/c0/bbc0bdad3ad7f390017ea66bb7019579.jpg,https://books.toscrape.com/catalogue/follow-you-home_809/index.html
The Loney,,In stock (14 available),2d88a31f325dfd3b,Horror,https://books.toscrape.com/media/cache/84/cc/84cc7f93a8c6c766a6297a23227e68e8.jpg,https://books.toscrape.com/catalogue/the-loney_756/index.html
Patience,,In stock (16 available),9429b4d59c537af5,Sequential Art,https://books.toscrape.com/media/cache/71/0c/710cdaa148f10aac35c27bb93b4f532e.jpg,https://books.toscrape.com/catalogue/patience_916/index.html
"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",,In stock (16 available),0fa6dceead7ce47a,Sequential Art,https://books.toscrape.com/media/cache/6c/8f/6c8ffe949fb650ba60eff25be1692881.jpg,https://books.toscrape.com/catalogue/princess-jellyfish-2-in-1-omnibus-vol-01-princess-jellyfish-2-in-1-omnibus-1_920/index.html
"Pop Gun War, Volume 1: Gift",,In stock (16 available),e80f8e518b300dfe,Sequential Art,https://books.toscrape.com/media/cache/6f/7b/6f7b3b8445b943f4ff7426360daefb88.jpg,https://books.toscrape.com/catalogue/pop-gun-war-volume-1-gift_918/index.html
